0	0	-2	0	0	-2	0.04890738003669029	0.010395584540887966	-1.9	1
0	0	-2	0.04890738003669029	0.010395584540887966	-1.9	0.04890738003669029	0.010395584540887966	-1.9	1
0.04890738003669029	0.010395584540887966	-1.9	0.04890738003669029	0.010395584540887966	-1.9	0.09781476007338058	0.02079116908177593	-1.8	1
0.04890738003669029	0.010395584540887966	-1.9	0.09781476007338058	0.02079116908177593	-1.8	0.09781476007338058	0.02079116908177593	-1.8	1
0.09781476007338058	0.02079116908177593	-1.8	0.09781476007338058	0.02079116908177593	-1.8	0.14672214011007087	0.0311867536226639	-1.7	1
0.09781476007338058	0.02079116908177593	-1.8	0.14672214011007087	0.0311867536226639	-1.7	0.14672214011007087	0.0311867536226639	-1.7	1
0.14672214011007087	0.0311867536226639	-1.7	0.14672214011007087	0.0311867536226639	-1.7	0.19562952014676116	0.04158233816355186	-1.6	1
0.14672214011007087	0.0311867536226639	-1.7	0.19562952014676116	0.04158233816355186	-1.6	0.19562952014676116	0.04158233816355186	-1.6	1
0.19562952014676116	0.04158233816355186	-1.6	0.19562952014676116	0.04158233816355186	-1.6	0.24453690018345142	0.05197792270443983	-1.5	1
0.19562952014676116	0.04158233816355186	-1.6	0.24453690018345142	0.05197792270443983	-1.5	0.24453690018345142	0.05197792270443983	-1.5	1
0.24453690018345142	0.05197792270443983	-1.5	0.24453690018345142	0.05197792270443983	-1.5	0.2934442802201417	0.062373507245327794	-1.4	1
0.24453690018345142	0.05197792270443983	-1.5	0.2934442802201417	0.062373507245327794	-1.4	0.2934442802201417	0.062373507245327794	-1.4	1
0.2934442802201417	0.062373507245327794	-1.4	0.2934442802201417	0.062373507245327794	-1.4	0.34235166025683195	0.07276909178621575	-1.3	1
0.2934442802201417	0.062373507245327794	-1.4	0.34235166025683195	0.07276909178621575	-1.3	0.34235166025683195	0.07276909178621575	-1.3	1
0.34235166025683195	0.07276909178621575	-1.3	0.34235166025683195	0.07276909178621575	-1.3	0.39125904029352226	0.08316467632710373	-1.2000000000000002	1
